date,drct,sped
2013-01-01 06:20,310.0,14.703193
2013-01-01 06:50,300.0,12.216734
2013-01-01 07:20,300.0,12.506418
2013-01-01 07:50,290.0,12.343365
2013-01-01 08:20,300.0,12.277819
2013-01-01 08:50,310.0,11.274837
2013-01-01 09:20,300.0,9.842705
2013-01-01 09:50,300.0,10.691546
2013-01-01 10:20,310.0,11.351046
2013-01-01 10:50,340.0,9.347478
2013-01-01 11:20,330.0,9.507765
2013-01-01 11:50,330.0,10.648892
2013-01-01 12:20,320.0,10.622263
2013-01-01 12:50,320.0,8.436474
2013-01-01 13:20,310.0,9.5972
2013-01-01 13:50,310.0,8.376328
2013-01-01 14:20,340.0,8.200344
2013-01-01 14:50,330.0,10.043917
2013-01-01 15:20,310.0,9.368783
2013-01-01 15:50,320.0,8.628498
2013-01-01 16:20,320.0,5.9778967
2013-01-01 16:50,310.0,9.179305
2013-01-01 17:20,310.0,10.20727
2013-01-01 17:50,310.0,8.687391
2013-01-01 18:20,300.0,7.2328277
2013-01-01 18:50,290.0,7.1667666
2013-01-01 19:20,310.0,6.2948475
2013-01-01 19:50,310.0,6.335357
2013-01-01 20:20,300.0,4.7276745
2013-01-01 20:50,290.0,4.547294
2013-01-01 21:20,290.0,4.0557857
2013-01-01 21:50,280.0,3.2256405
2013-01-01 22:20,260.0,3.0294094
2013-01-01 22:50,260.0,2.3731632
2013-01-01 23:20,220.0,2.113641
2013-01-01 23:50,190.0,2.4660666
2013-01-02 00:20,190.0,3.082303
2013-01-02 00:50,200.0,2.8693967
2013-01-02 01:20,210.0,3.3007846
2013-01-02 01:50,200.0,4.6284757
2013-01-02 02:20,210.0,6.3103256
2013-01-02 02:50,180.0,7.271637
2013-01-02 03:20,160.0,7.892844
2013-01-02 03:50,170.0,7.764168
2013-01-02 04:20,170.0,9.296727
2013-01-02 04:50,170.0,9.498982
2013-01-02 05:20,170.0,8.708439
2013-01-02 05:50,190.0,10.883122
2013-01-02 06:20,190.0,11.4774475
2013-01-02 06:50,200.0,9.867988
2013-01-02 07:20,210.0,8.508417
2013-01-02 07:50,230.0,10.164787
2013-01-02 08:20,240.0,11.537914
2013-01-02 08:50,240.0,10.235639
2013-01-02 09:20,240.0,10.484761
2013-01-02 09:50,230.0,9.893575
2013-01-02 10:20,230.0,11.182408
2013-01-02 10:50,230.0,10.118119
2013-01-02 11:20,230.0,10.684439
2013-01-02 11:50,230.0,12.169092
2013-01-02 12:20,230.0,12.152183
2013-01-02 12:50,240.0,12.425791
2013-01-02 13:20,230.0,11.977027
2013-01-02 13:50,230.0,11.604982
2013-01-02 14:20,230.0,11.163567
2013-01-02 14:50,230.0,11.349512
2013-01-02 15:20,220.0,10.939115
2013-01-02 15:50,220.0,11.971793
2013-01-02 16:20,230.0,12.849045
2013-01-02 16:50,230.0,12.609559
2013-01-02 17:20,230.0,12.601452
2013-01-02 17:50,230.0,11.891248
2013-01-02 18:20,230.0,13.203629
2013-01-02 18:50,230.0,13.561639
2013-01-02 19:20,230.0,12.43257
2013-01-02 19:50,230.0,12.107698
2013-01-02 20:20,230.0,13.262911
2013-01-02 20:50,240.0,12.019131
2013-01-02 21:20,240.0,11.961512
2013-01-02 21:50,240.0,11.488433
2013-01-02 22:20,230.0,11.94628
2013-01-02 22:50,240.0,12.181444
