date,drct,sped
2008-01-01 00:20,120.0,4.3657217
2008-01-01 00:50,140.0,4.5382304
2008-01-01 01:20,150.0,5.3827276
2008-01-01 01:50,160.0,6.025091
2008-01-01 02:20,150.0,4.957855
2008-01-01 02:50,150.0,5.450757
2008-01-01 03:20,140.0,5.437536
2008-01-01 03:50,130.0,5.207066
2008-01-01 04:20,150.0,7.7134466
2008-01-01 04:50,140.0,7.3326964
2008-01-01 05:20,140.0,6.6700354
2008-01-01 05:50,140.0,8.784881
2008-01-01 06:20,150.0,8.377549
2008-01-01 06:50,150.0,6.4157057
2008-01-01 07:20,150.0,6.590747
2008-01-01 07:50,150.0,6.7457724
2008-01-01 08:20,170.0,7.3887863
2008-01-01 08:50,160.0,5.9746947
2008-01-01 09:20,170.0,7.2124662
2008-01-01 09:50,160.0,7.2839694
2008-01-01 10:20,170.0,7.934369
2008-01-01 10:50,170.0,8.927322
2008-01-01 11:20,160.0,7.066259
2008-01-01 11:50,170.0,7.8902855
2008-01-01 12:20,170.0,8.168292
2008-01-01 12:50,170.0,7.9011683
2008-01-01 13:20,160.0,4.850247
2008-01-01 13:50,150.0,3.8054576
2008-01-01 14:20,160.0,5.51614
2008-01-01 14:50,140.0,4.45957
2008-01-01 15:20,160.0,5.316801
2008-01-01 15:50,150.0,4.624226
2008-01-01 16:20,150.0,3.8552792
2008-01-01 16:50,160.0,3.4746141
2008-01-01 17:20,150.0,4.349551
2008-01-01 17:50,150.0,5.258173
2008-01-01 18:20,150.0,4.452933
2008-01-01 18:50,150.0,5.2504215
2008-01-01 19:20,150.0,5.5909724
2008-01-01 19:50,160.0,3.9349656
2008-01-01 20:20,150.0,6.0204563
2008-01-01 20:50,150.0,6.008129
2008-01-01 21:20,150.0,6.628232
2008-01-01 21:50,150.0,6.1570253
2008-01-01 22:20,150.0,5.3236547
2008-01-01 22:50,150.0,5.6857033
2008-01-01 23:20,160.0,4.7031617
2008-01-01 23:50,170.0,4.65234
2008-01-02 00:20,140.0,4.183169
2008-01-02 00:50,140.0,5.092101
2008-01-02 01:20,150.0,7.4098535
2008-01-02 01:50,150.0,8.239117
2008-01-02 02:20,160.0,7.209762
2008-01-02 02:50,160.0,6.68874
2008-01-02 03:20,150.0,7.6463356
2008-01-02 03:50,150.0,9.334536
2008-01-02 04:20,150.0,10.115742
2008-01-02 04:50,150.0,9.774513
2008-01-02 05:20,150.0,9.557362
2008-01-02 05:50,150.0,9.795725
2008-01-02 06:20,150.0,11.210403
2008-01-02 06:50,150.0,10.264919
2008-01-02 07:20,160.0,7.378628
2008-01-02 07:50,150.0,10.050944
2008-01-02 08:20,150.0,14.38988
2008-01-02 08:50,150.0,11.935369
2008-01-02 09:20,150.0,12.703646
