date,drct,sped
2014-01-01 00:20,170.0,15.05436
2014-01-01 00:50,170.0,17.401873
2014-01-01 01:20,170.0,15.3308325
2014-01-01 01:50,200.0,10.801002
2014-01-01 02:20,170.0,16.892897
2014-01-01 02:50,170.0,13.358814
2014-01-01 03:20,170.0,12.389201
2014-01-01 03:50,160.0,13.896462
2014-01-01 04:20,170.0,13.702443
2014-01-01 04:50,170.0,14.103556
2014-01-01 05:20,180.0,12.454489
2014-01-01 05:50,180.0,13.543177
2014-01-01 06:20,170.0,11.663544
2014-01-01 06:50,170.0,9.944585
2014-01-01 07:20,170.0,9.116586
2014-01-01 07:50,170.0,8.874866
2014-01-01 08:20,150.0,6.619509
2014-01-01 08:50,150.0,8.018948
2014-01-01 09:20,150.0,11.733893
2014-01-01 09:50,150.0,11.332361
2014-01-01 10:20,150.0,11.429457
2014-01-01 10:50,140.0,12.756466
2014-01-01 11:20,140.0,12.12151
2014-01-01 11:50,150.0,12.21672
2014-01-01 12:20,130.0,12.11611
2014-01-01 12:50,140.0,10.724459
2014-01-01 13:20,140.0,11.000561
2014-01-01 13:50,130.0,9.344187
2014-01-01 14:20,130.0,7.882934
2014-01-01 14:50,130.0,9.551839
2014-01-01 15:20,120.0,8.147586
2014-01-01 15:50,110.0,6.2040925
2014-01-01 16:20,90.0,8.672656
2014-01-01 16:50,90.0,7.2994027
2014-01-01 17:20,80.0,8.662474
2014-01-01 17:50,80.0,8.068361
2014-01-01 18:20,80.0,8.777757
2014-01-01 18:50,70.0,8.42629
2014-01-01 19:20,70.0,7.870146
2014-01-01 19:50,60.0,8.180788
2014-01-01 20:20,60.0,8.130339
2014-01-01 20:50,60.0,7.958226
2014-01-01 21:20,60.0,5.846768
2014-01-01 21:50,30.0,2.7934823
2014-01-01 22:20,350.0,1.9140868
2014-01-01 22:50,320.0,3.7174218
2014-01-01 23:20,320.0,3.54334
2014-01-01 23:50,320.0,2.0168977
2014-01-02 00:20,280.0,4.081834
2014-01-02 00:50,280.0,4.476601
2014-01-02 01:20,280.0,4.6745887
2014-01-02 01:50,280.0,4.919866
2014-01-02 02:20,270.0,5.745367
2014-01-02 02:50,270.0,5.869533
2014-01-02 03:20,260.0,6.734017
2014-01-02 03:50,250.0,7.2208676
2014-01-02 04:20,240.0,6.653101
2014-01-02 04:50,240.0,6.4103985
2014-01-02 05:20,230.0,5.735732
2014-01-02 05:50,240.0,5.1715384
2014-01-02 06:20,240.0,8.378524
2014-01-02 06:50,230.0,8.565052
2014-01-02 07:20,240.0,8.531862
2014-01-02 07:50,230.0,8.675285
2014-01-02 08:20,230.0,8.185541
2014-01-02 08:50,230.0,7.7530084
2014-01-02 09:20,220.0,7.302213
2014-01-02 09:50,220.0,6.4776807
2014-01-02 10:20,200.0,7.022317
2014-01-02 10:50,210.0,5.9415956
2014-01-02 11:20,220.0,7.360979
2014-01-02 11:50,210.0,7.626561
2014-01-02 12:20,190.0,6.7409277
2014-01-02 12:50,200.0,8.292856
2014-01-02 13:20,190.0,8.2389765
2014-01-02 13:50,200.0,9.053759
2014-01-02 14:20,200.0,8.518219
2014-01-02 14:50,190.0,6.437157
2014-01-02 15:20,210.0,8.45634
2014-01-02 15:50,200.0,6.483432
2014-01-02 16:20,180.0,7.226946
2014-01-02 16:50,160.0,5.861358
2014-01-02 17:20,160.0,7.4331594
2014-01-02 17:50,170.0,9.223983
2014-01-02 18:20,160.0,7.758423
2014-01-02 18:50,180.0,7.470766
2014-01-02 19:20,170.0,7.9336915
2014-01-02 19:50,160.0,8.024456
2014-01-02 20:20,150.0,10.7024975
2014-01-02 20:50,150.0,11.934407
2014-01-02 21:20,150.0,15.097251
2014-01-02 21:50,150.0,15.296248
2014-01-02 22:20,130.0,13.6914015
2014-01-02 22:50,130.0,13.234543
2014-01-02 23:20,130.0,14.058988
2014-01-02 23:50,130.0,14.815525
2014-01-03 00:20,130.0,16.009697
2014-01-03 00:50,120.0,16.589195
2014-01-03 01:20,120.0,16.006174
2014-01-03 01:50,130.0,15.997776
2014-01-03 02:20,150.0,11.699182
2014-01-03 02:50,170.0,11.804519
2014-01-03 03:20,170.0,7.8291736
2014-01-03 03:50,160.0,9.922179
2014-01-03 04:20,160.0,13.339342
2014-01-03 04:50,160.0,16.673101
2014-01-03 05:20,160.0,15.156369
2014-01-03 05:50,150.0,17.330458
2014-01-03 06:20,140.0,17.192364
2014-01-03 06:50,140.0,18.524908
2014-01-03 07:20,140.0,20.027388
2014-01-03 07:50,140.0,19.517033
2014-01-03 08:20,130.0,18.66412
2014-01-03 08:50,130.0,17.737192
2014-01-03 09:20,130.0,15.310144
2014-01-03 09:50,150.0,18.276012
2014-01-03 10:20,150.0,17.018322
2014-01-03 10:50,150.0,18.087927
2014-01-03 11:20,150.0,16.842237
2014-01-03 11:50,160.0,13.300858
2014-01-03 12:20,170.0,17.841755
2014-01-03 12:50,200.0,16.697525
2014-01-03 13:20,240.0,19.973282
2014-01-03 13:50,250.0,23.229612
2014-01-03 14:20,260.0,21.985981
2014-01-03 14:50,260.0,20.455833
2014-01-03 15:20,260.0,19.735775
2014-01-03 15:50,260.0,17.405617
2014-01-03 16:20,260.0,15.119737
2014-01-03 16:50,260.0,13.30503
2014-01-03 17:20,250.0,11.848667
2014-01-03 17:50,240.0,11.108148
2014-01-03 18:20,240.0,9.303433
2014-01-03 18:50,250.0,11.452265
2014-01-03 19:20,240.0,13.230468
2014-01-03 19:50,260.0,14.739302
2014-01-03 20:20,260.0,12.035967
2014-01-03 20:50,260.0,11.60618
2014-01-03 21:20,250.0,12.774951
2014-01-03 21:50,250.0,11.358136
2014-01-03 22:20,260.0,12.820805
2014-01-03 22:50,240.0,12.1982155
2014-01-03 23:20,240.0,13.225063
2014-01-03 23:50,240.0,14.145549
2014-01-04 00:20,250.0,17.34437
2014-01-04 00:50,230.0,13.663204
2014-01-04 01:20,250.0,12.000926
2014-01-04 01:50,240.0,10.471067
2014-01-04 02:20,240.0,11.262319
2014-01-04 02:50,240.0,10.470864
2014-01-04 03:20,230.0,11.357868
2014-01-04 03:50,240.0,11.602676
2014-01-04 04:20,240.0,12.587642
2014-01-04 04:50,240.0,12.3859
2014-01-04 05:20,240.0,12.600104
2014-01-04 05:50,240.0,10.574288
2014-01-04 06:20,240.0,11.735734
2014-01-04 06:50,230.0,9.364292
2014-01-04 07:20,230.0,8.626576
2014-01-04 07:50,220.0,11.041538
2014-01-04 08:20,220.0,7.9113073
2014-01-04 08:50,220.0,6.454279
2014-01-04 09:20,220.0,6.845305
2014-01-04 09:50,190.0,4.818451
2014-01-04 10:20,170.0,5.164632
2014-01-04 10:50,180.0,5.867464
2014-01-04 11:20,170.0,7.3477263
2014-01-04 11:50,170.0,7.3957143
2014-01-04 12:20,170.0,6.4900813
2014-01-04 12:50,160.0,7.2232003
2014-01-04 13:20,190.0,5.4266047
2014-01-04 13:50,180.0,4.2257495
2014-01-04 14:20,180.0,4.6090527
2014-01-04 14:50,170.0,4.4213037
2014-01-04 15:20,220.0,3.661712
2014-01-04 15:50,160.0,2.7094736
2014-01-04 16:20,190.0,3.6847513
2014-01-04 16:50,170.0,4.5812063
2014-01-04 17:20,170.0,4.545229
2014-01-04 17:50,150.0,5.516364
2014-01-04 18:20,150.0,5.3260207
2014-01-04 18:50,130.0,4.8129797
2014-01-04 19:20,150.0,3.4527843
2014-01-04 19:50,160.0,5.29298
2014-01-04 20:20,160.0,6.1203136
2014-01-04 20:50,150.0,7.6005855
2014-01-04 21:20,150.0,5.918579
2014-01-04 21:50,180.0,4.363028
2014-01-04 22:20,160.0,3.8689826
2014-01-04 22:50,190.0,5.3878474
2014-01-04 23:20,170.0,4.320276
2014-01-04 23:50,180.0,3.0724573
2014-01-05 00:20,140.0,2.7171302
2014-01-05 00:50,140.0,3.406996
2014-01-05 01:20,160.0,4.041788
2014-01-05 01:50,180.0,5.4102974
2014-01-05 02:20,160.0,4.6092567
2014-01-05 02:50,160.0,4.632629
2014-01-05 03:20,150.0,3.8974645
2014-01-05 03:50,130.0,4.1454644
2014-01-05 04:20,150.0,4.848826
2014-01-05 04:50,150.0,4.682965
2014-01-05 05:20,140.0,5.296688
2014-01-05 05:50,140.0,5.2181664
2014-01-05 06:20,130.0,4.27169
2014-01-05 06:50,130.0,5.621511
2014-01-05 07:20,140.0,4.9291725
2014-01-05 07:50,150.0,6.497761
2014-01-05 08:20,150.0,9.252491
2014-01-05 08:50,150.0,10.781072
2014-01-05 09:20,150.0,12.131547
2014-01-05 09:50,140.0,13.261205
2014-01-05 10:20,140.0,16.016502
2014-01-05 10:50,140.0,16.195421
2014-01-05 11:20,140.0,14.003368
2014-01-05 11:50,140.0,14.68715
2014-01-05 12:20,140.0,13.850266
2014-01-05 12:50,140.0,15.49818
2014-01-05 13:20,140.0,17.775389
2014-01-05 13:50,140.0,17.958855
2014-01-05 14:20,130.0,19.35147
2014-01-05 14:50,130.0,19.515484
2014-01-05 15:20,130.0,19.367428
2014-01-05 15:50,140.0,19.421013
2014-01-05 16:20,140.0,19.910704
2014-01-05 16:50,150.0,18.008656
2014-01-05 17:20,150.0,16.239683
2014-01-05 17:50,150.0,17.772121
2014-01-05 18:20,150.0,16.591703
2014-01-05 18:50,150.0,16.521444
2014-01-05 19:20,160.0,14.184005
2014-01-05 19:50,160.0,14.118131
2014-01-05 20:20,160.0,12.289744
2014-01-05 20:50,160.0,14.342174
2014-01-05 21:20,200.0,15.799046
2014-01-05 21:50,190.0,8.001723
2014-01-05 22:20,160.0,6.3058934
2014-01-05 22:50,200.0,13.675869
2014-01-05 23:20,190.0,8.565243
2014-01-05 23:50,190.0,10.008539
2014-01-06 00:20,200.0,9.853598
2014-01-06 00:50,200.0,9.101543
2014-01-06 01:20,190.0,10.037096
2014-01-06 01:50,200.0,7.087546
2014-01-06 02:20,190.0,10.549131
2014-01-06 02:50,180.0,9.946738
2014-01-06 03:20,180.0,9.212278
2014-01-06 03:50,180.0,10.090661
2014-01-06 04:20,160.0,8.531258
2014-01-06 04:50,160.0,10.167051
2014-01-06 05:20,160.0,9.35235
2014-01-06 05:50,150.0,11.077235
2014-01-06 06:20,150.0,15.390483
2014-01-06 06:50,150.0,15.974001
2014-01-06 07:20,150.0,13.045312
2014-01-06 07:50,150.0,15.775891
2014-01-06 08:20,160.0,17.040154
2014-01-06 08:50,160.0,14.692373
2014-01-06 09:20,160.0,14.352361
2014-01-06 09:50,160.0,15.674453
2014-01-06 10:20,160.0,15.851802
2014-01-06 10:50,160.0,18.04236
2014-01-06 11:20,170.0,14.531194
2014-01-06 11:50,170.0,13.020785
2014-01-06 12:20,170.0,13.078516
2014-01-06 12:50,170.0,13.253521
2014-01-06 13:20,170.0,12.675511
2014-01-06 13:50,170.0,12.576815
2014-01-06 14:20,160.0,12.6466255
2014-01-06 14:50,170.0,12.468108
2014-01-06 15:20,170.0,12.482162
2014-01-06 15:50,170.0,13.195347
2014-01-06 16:20,170.0,17.449419
2014-01-06 16:50,160.0,12.208128
2014-01-06 17:20,170.0,13.705658
2014-01-06 17:50,180.0,12.747789
2014-01-06 18:20,180.0,14.884172
2014-01-06 18:50,180.0,13.48756
2014-01-06 19:20,180.0,13.777726
2014-01-06 19:50,180.0,14.007536
2014-01-06 20:20,190.0,18.431541
2014-01-06 20:50,180.0,15.244163
2014-01-06 21:20,180.0,12.868518
2014-01-06 21:50,170.0,9.16909
2014-01-06 22:20,180.0,10.279782
2014-01-06 22:50,200.0,13.351718
2014-01-06 23:20,200.0,12.926624
2014-01-07 00:20,210.0,15.343998
2014-01-07 00:50,210.0,15.05873
2014-01-07 01:20,210.0,15.203993
2014-01-07 01:50,210.0,16.831575
2014-01-07 02:20,220.0,13.301895
2014-01-07 02:50,220.0,13.871706
2014-01-07 03:20,230.0,13.152137
2014-01-07 03:50,230.0,13.432482
2014-01-07 04:20,240.0,10.767069
2014-01-07 04:50,220.0,11.072782
2014-01-07 05:20,220.0,10.597604
2014-01-07 05:50,220.0,11.635206
2014-01-07 06:20,230.0,12.646216
2014-01-07 06:50,220.0,10.950313
2014-01-07 07:20,240.0,11.3922415
2014-01-07 07:50,230.0,12.0241165
2014-01-07 08:20,230.0,10.585912
2014-01-07 08:50,230.0,11.018874
2014-01-07 09:20,220.0,9.085074
2014-01-07 09:50,220.0,8.3859415
2014-01-07 10:20,220.0,8.625353
2014-01-07 10:50,220.0,7.6886735
2014-01-07 11:20,220.0,7.500568
2014-01-07 11:50,210.0,7.5668964
2014-01-07 12:20,210.0,8.217563
2014-01-07 12:50,220.0,6.7504153
2014-01-07 13:20,220.0,9.725882
2014-01-07 13:50,220.0,7.8742027
2014-01-07 14:20,220.0,7.1465516
2014-01-07 14:50,220.0,6.6831517
2014-01-07 15:20,220.0,8.322809
2014-01-07 15:50,230.0,7.8698764
2014-01-07 16:20,220.0,5.2471232
2014-01-07 16:50,220.0,6.8443127
2014-01-07 17:20,220.0,6.385522
2014-01-07 17:50,220.0,6.427781
2014-01-07 18:20,230.0,6.822739
2014-01-07 18:50,220.0,7.7562666
2014-01-07 19:20,230.0,8.141679
2014-01-07 19:50,230.0,5.3254094
2014-01-07 20:20,230.0,6.69495
2014-01-07 20:50,230.0,5.9728665
2014-01-07 21:20,230.0,6.5148
2014-01-07 21:50,230.0,5.3280396
2014-01-07 22:20,220.0,6.0089464
2014-01-07 22:50,230.0,5.7267923
2014-01-07 23:20,220.0,5.9367604
2014-01-07 23:50,230.0,8.751282
2014-01-08 00:20,230.0,5.5736628
2014-01-08 00:50,240.0,6.643281
2014-01-08 01:20,270.0,6.5840077
2014-01-08 01:50,270.0,7.697249
2014-01-08 02:20,260.0,5.1230125
2014-01-08 02:50,260.0,6.506038
2014-01-08 03:20,270.0,8.292437
2014-01-08 03:50,270.0,9.14822
2014-01-08 04:20,260.0,9.626871
2014-01-08 04:50,280.0,9.177057
2014-01-08 05:20,270.0,10.001771
2014-01-08 05:50,280.0,8.565151
2014-01-08 06:20,260.0,8.764411
2014-01-08 06:50,270.0,5.587787
2014-01-08 07:20,260.0,7.8753085
2014-01-08 07:50,260.0,7.3581223
2014-01-08 08:20,260.0,6.219895
2014-01-08 08:50,270.0,4.3715663
2014-01-08 09:20,280.0,4.586345
2014-01-08 09:50,280.0,3.716226
2014-01-08 10:20,310.0,4.3332887
2014-01-08 10:50,280.0,1.5692053
2014-01-08 11:20,280.0,2.7555757
2014-01-08 11:50,270.0,3.3113418
2014-01-08 12:20,280.0,3.6998184
2014-01-08 12:50,280.0,3.5236616
2014-01-08 13:20,260.0,4.5562525
2014-01-08 13:50,270.0,3.1095614
2014-01-08 14:20,290.0,5.5372524
2014-01-08 14:50,280.0,4.0780044
2014-01-08 15:20,290.0,4.65915
2014-01-08 15:50,280.0,4.0663376
2014-01-08 16:20,280.0,3.7868936
2014-01-08 16:50,270.0,4.2316165
2014-01-08 17:20,260.0,4.40519
2014-01-08 17:50,270.0,5.084635
2014-01-08 18:20,260.0,3.929001
2014-01-08 18:50,260.0,3.408024
2014-01-08 19:20,270.0,4.6467376
2014-01-08 19:50,270.0,4.2084103
2014-01-08 20:20,260.0,4.565684
2014-01-08 20:50,260.0,4.915068
2014-01-08 21:20,280.0,3.9690225
2014-01-08 21:50,270.0,3.2773793
2014-01-08 22:20,280.0,4.1885166
2014-01-08 22:50,280.0,3.8004746
2014-01-08 23:20,280.0,3.8219533
2014-01-08 23:50,280.0,3.7285109
2014-01-09 00:20,270.0,3.1008599
2014-01-09 00:50,280.0,2.141368
2014-01-09 01:20,330.0,3.0549517
2014-01-09 01:50,310.0,1.7541033
2014-01-09 02:20,260.0,4.473446
2014-01-09 02:50,300.0,5.984175
2014-01-09 03:20,300.0,5.232639
2014-01-09 03:50,300.0,6.463019
2014-01-09 04:20,300.0,5.240901
2014-01-09 04:50,270.0,5.0380116
2014-01-09 05:20,280.0,5.1096706
2014-01-09 05:50,280.0,3.4432986
2014-01-09 06:20,300.0,3.8498092
2014-01-09 06:50,280.0,5.5901046
2014-01-09 07:20,310.0,4.867584
2014-01-09 07:50,290.0,6.748761
2014-01-09 08:20,300.0,5.264704
2014-01-09 08:50,280.0,7.8343925
2014-01-09 09:20,270.0,5.06703
2014-01-09 09:50,270.0,7.586755
2014-01-09 10:20,270.0,7.4303246
2014-01-09 10:50,270.0,7.045396
2014-01-09 11:20,280.0,7.58634
2014-01-09 11:50,280.0,6.8480587
2014-01-09 12:20,280.0,7.6998463
2014-01-09 12:50,270.0,7.8950253
2014-01-09 13:20,280.0,7.36475
2014-01-09 13:50,280.0,7.333883
2014-01-09 14:20,280.0,7.010282
2014-01-09 14:50,280.0,6.5761595
2014-01-09 15:20,300.0,7.427377
2014-01-09 15:50,290.0,4.9181514
2014-01-09 16:20,290.0,5.1977882
2014-01-09 16:50,280.0,8.031553
2014-01-09 17:20,260.0,5.609144
2014-01-09 17:50,290.0,5.531984
2014-01-09 18:20,280.0,7.175323
2014-01-09 18:50,280.0,6.0840645
2014-01-09 19:20,290.0,7.2240534
2014-01-09 19:50,280.0,6.974477
2014-01-09 20:20,270.0,4.777476
2014-01-09 20:50,270.0,4.531936
2014-01-09 21:20,250.0,6.80278
2014-01-09 21:50,260.0,7.6876516
2014-01-09 22:20,270.0,4.7919173
2014-01-09 22:50,240.0,3.5783105
2014-01-09 23:20,230.0,4.8486323
2014-01-09 23:50,230.0,5.566671
2014-01-10 00:20,220.0,5.0973477
