date,drct,sped
2009-01-01 00:20,140.0,2.426907
2009-01-01 00:50,120.0,1.2161447
2009-01-01 01:50,100.0,1.8474197
2009-01-01 02:20,130.0,2.4738963
2009-01-01 02:50,140.0,2.481526
2009-01-01 03:20,130.0,2.402957
2009-01-01 03:50,120.0,2.0883918
2009-01-01 04:20,140.0,2.8131304
2009-01-01 04:50,160.0,1.852892
2009-01-01 05:20,160.0,2.2667346
2009-01-01 05:50,160.0,1.2528061
2009-01-01 06:20,160.0,1.2555506
2009-01-01 06:50,140.0,1.0195056
2009-01-01 07:20,80.0,1.2466908
2009-01-01 09:20,70.0,1.7844926
2009-01-01 09:50,80.0,1.630799
2009-01-01 10:20,80.0,3.5005095
2009-01-01 10:50,110.0,3.2921934
2009-01-01 11:20,100.0,3.3219995
2009-01-01 11:50,120.0,1.9365761
2009-01-01 12:20,110.0,2.207496
2009-01-01 12:50,130.0,2.1331275
2009-01-01 13:20,120.0,2.6086164
2009-01-01 13:50,120.0,3.4929051
2009-01-01 14:20,120.0,1.3376715
2009-01-01 14:50,110.0,1.1130815
2009-01-01 15:20,90.0,2.1318173
2009-01-01 15:50,130.0,2.1309047
2009-01-01 16:20,110.0,2.1808417
2009-01-01 16:50,110.0,1.1314585
2009-01-01 17:20,70.0,1.34533
2009-01-01 17:50,50.0,2.802263
2009-01-01 18:50,100.0,1.68293
2009-01-01 19:20,140.0,1.3670416
2009-01-01 20:20,110.0,3.5412579
2009-01-01 20:50,100.0,3.749591
2009-01-01 21:20,70.0,4.4925838
2009-01-01 21:50,90.0,4.7369766
2009-01-01 22:20,90.0,4.713469
2009-01-01 22:50,110.0,4.545857
2009-01-01 23:20,90.0,5.4768987
2009-01-01 23:50,60.0,5.466111
2009-01-02 00:20,80.0,6.743583
2009-01-02 00:50,80.0,6.3492603
2009-01-02 01:20,80.0,3.951577
2009-01-02 02:20,60.0,3.8220816
2009-01-02 02:50,60.0,1.33531
2009-01-02 03:20,50.0,6.362795
2009-01-02 03:50,50.0,5.708606
2009-01-02 04:20,100.0,4.096504
2009-01-02 04:50,90.0,3.6857107
2009-01-02 05:20,80.0,5.1207848
2009-01-02 05:50,110.0,3.890301
2009-01-02 06:20,110.0,2.8011105
2009-01-02 06:50,100.0,4.0306883
2009-01-02 07:20,110.0,2.720107
2009-01-02 07:50,110.0,3.4725342
2009-01-02 08:20,110.0,2.937684
2009-01-02 08:50,110.0,1.8175938
2009-01-02 09:20,120.0,1.5645676
2009-01-02 09:50,140.0,2.0465043
2009-01-02 10:20,170.0,2.5446901
2009-01-02 10:50,180.0,2.0943248
2009-01-02 14:50,160.0,3.8118834
2009-01-02 15:20,160.0,2.6436722
2009-01-02 15:50,170.0,3.4141426
2009-01-02 16:20,160.0,4.2271075
2009-01-02 16:50,150.0,3.158205
2009-01-02 17:20,160.0,3.2734332
2009-01-02 17:50,180.0,3.4119918
2009-01-02 18:20,170.0,3.4447033
2009-01-02 18:50,180.0,2.6316507
2009-01-02 19:20,200.0,2.5266936
2009-01-02 19:50,200.0,3.4086995
2009-01-02 20:20,180.0,3.448741
2009-01-02 20:50,190.0,5.313377
2009-01-02 21:20,190.0,5.566656
2009-01-02 21:50,180.0,3.301208
2009-01-02 22:20,190.0,4.2635927
2009-01-02 22:50,180.0,2.3964067
2009-01-02 23:20,180.0,3.3423536
2009-01-02 23:50,180.0,3.1525846
2009-01-03 00:20,180.0,4.7827616
2009-01-03 00:50,180.0,3.3144627
2009-01-03 01:20,170.0,3.759752
2009-01-03 01:50,170.0,5.006204
2009-01-03 02:20,170.0,3.7346134
2009-01-03 02:50,170.0,2.8518612
2009-01-03 03:20,190.0,2.1860502
2009-01-03 03:50,170.0,2.6963015
2009-01-03 04:20,170.0,4.1449766
2009-01-03 04:50,190.0,3.405038
2009-01-03 05:20,200.0,5.063919
2009-01-03 05:50,190.0,3.985893
2009-01-03 06:20,210.0,5.0615506
2009-01-03 06:50,200.0,4.104731
2009-01-03 07:20,200.0,4.014612
2009-01-03 07:50,200.0,3.1695263
2009-01-03 08:20,190.0,3.8674195
2009-01-03 08:50,200.0,4.6730123
2009-01-03 09:20,220.0,5.3967366
2009-01-03 09:50,220.0,5.847662
2009-01-03 10:20,210.0,5.392034
2009-01-03 10:50,220.0,4.650055
2009-01-03 11:20,230.0,6.6796575
2009-01-03 11:50,230.0,6.280482
2009-01-03 12:20,230.0,7.349584
2009-01-03 12:50,230.0,6.9627447
2009-01-03 13:20,230.0,6.6000576
2009-01-03 13:50,230.0,6.6512794
2009-01-03 14:20,220.0,5.9244914
2009-01-03 14:50,220.0,7.68888
2009-01-03 15:20,220.0,5.0574303
2009-01-03 15:50,220.0,7.32545
2009-01-03 16:20,210.0,6.511491
2009-01-03 16:50,220.0,4.6503706
2009-01-03 17:20,220.0,4.4843764
2009-01-03 17:50,220.0,5.653237
2009-01-03 18:20,220.0,6.027022
2009-01-03 18:50,230.0,5.300151
2009-01-03 19:20,220.0,4.5850716
